detail_id,invoice_id,product_id,quantity,unit_price,total_amount
9208c209-ce26-46c8-a1a2-ba7b84ce2763,7e63b9ac-804a-4e8e-8656-9ca63996b691,889c5b48-9adf-4b0a-b436-ea72dda94f2d,61,604,36844
304c353b-9b04-4220-9920-9744c3e45617,21b7eb68-bc04-4182-8046-64fc033ba636,05aa27ae-0e8a-469a-9eaa-ef642a7e7b62,32,315,10080
5e658485-7ad5-4f81-ab68-95129ae4670c,28f27118-4b9a-40e3-a2d7-3ace5f2b4446,dbe68dc0-caea-4177-b94a-33c6ba441a7a,76,699,53124
d3c995f2-9c88-42ed-88c2-9645fc82d88f,28f27118-4b9a-40e3-a2d7-3ace5f2b4446,74cf46f1-1385-490b-9916-820cb57e6788,89,769,68441
bb2bb862-a225-44e3-ad2e-ecd3cc6945bf,28f27118-4b9a-40e3-a2d7-3ace5f2b4446,e4e721f7-4967-4ef9-85d8-6281b52c7cd9,45,726,32670
4307111b-95b6-444d-81d5-cc56e131c4b9,28f27118-4b9a-40e3-a2d7-3ace5f2b4446,ffa10c48-ddc1-4eb0-b516-b9a669d04091,34,452,15368
f2c9ede0-d141-410f-ab70-af3a38d1f9d8,b0645f6b-4064-4111-b9bb-28a092a7fcb4,6b5b09d6-ebd5-45b1-855d-e8d9149f1ae5,80,235,18800
e5996369-c9e8-4dbc-8133-6c8fdb23d739,2948d0d0-efd7-4487-a150-59f923b8e693,ac0200b2-49d0-4920-a09f-aebf7a8982b7,88,913,80344
8bd2e668-f266-42d2-b4c9-6c17c100d428,2948d0d0-efd7-4487-a150-59f923b8e693,dbe68dc0-caea-4177-b94a-33c6ba441a7a,59,375,22125
0f095198-2df2-4113-b3c5-c4e0647baea8,2948d0d0-efd7-4487-a150-59f923b8e693,74cf46f1-1385-490b-9916-820cb57e6788,26,306,7956
3f00f29a-0962-4707-a282-ea6171cbe4cf,2948d0d0-efd7-4487-a150-59f923b8e693,ca326934-521f-4df7-852d-23aebf897ae4,59,667,39353
c45087c2-2ea0-4a2d-872c-13c4207db8be,2948d0d0-efd7-4487-a150-59f923b8e693,7d8f9e92-f969-4301-9d0c-85a59a26df98,86,413,35518
f125c078-b53e-428c-b6ae-454911f75484,f6d3adc5-db17-4afe-81ab-ef906b3abb81,d69f87fa-5ccf-4bcb-8979-a13c45a2d8b5,73,527,38471
6ac83ef9-789c-4af3-99b7-8e5ecc44574f,f6d3adc5-db17-4afe-81ab-ef906b3abb81,6b5b09d6-ebd5-45b1-855d-e8d9149f1ae5,80,808,64640
23cd34e7-af5a-4400-b1ca-74c825b11d7c,f6d3adc5-db17-4afe-81ab-ef906b3abb81,2b959f72-50bd-40bb-8866-9af791855f2d,55,904,49720
1d1b07c8-debc-4cb3-859c-2db993031b2f,80d518fe-3182-4a53-b801-c83993e5ce66,ad9ecb23-4b8c-463a-82f8-afb3c98a2ae9,55,858,47190
bff21ec4-f3c2-4e86-afb4-251a6bc857e2,80d518fe-3182-4a53-b801-c83993e5ce66,05aa27ae-0e8a-469a-9eaa-ef642a7e7b62,99,588,58212
b0a571c1-0450-41aa-b468-8d97423097b3,02131381-15f0-41cb-b714-7979f304d836,ca2cf83e-ceaa-409d-9932-859e047977d6,58,257,14906
d016ad03-65b5-461f-8314-092d86d849e2,02131381-15f0-41cb-b714-7979f304d836,ca326934-521f-4df7-852d-23aebf897ae4,10,364,3640
07739832-fc29-46c6-992b-7510f2396b79,02131381-15f0-41cb-b714-7979f304d836,f6542ef0-fa58-40a4-8b04-443525808af8,20,984,19680
cb14824e-a6e0-4c9a-8ed1-b0ba3616bc40,3eb4bce5-1611-48dc-ae10-8b3bf80f2a91,dbe68dc0-caea-4177-b94a-33c6ba441a7a,71,798,56658
8d4e2a39-135b-4e9d-8f6d-c48eb08f9758,3eb4bce5-1611-48dc-ae10-8b3bf80f2a91,ca326934-521f-4df7-852d-23aebf897ae4,75,729,54675
f6ed8817-cc1e-4b3b-86bc-7353f1f83dad,bf75a363-8ce5-44d5-a9bb-ab56a6858de8,2b959f72-50bd-40bb-8866-9af791855f2d,49,133,6517
d77515d8-e90b-496f-bea2-16e8eb7cd3ce,bf75a363-8ce5-44d5-a9bb-ab56a6858de8,66965e96-1f13-4448-aad9-e2cfd562c8c4,35,388,13580
1624f970-ad3b-4360-8487-63495017f69d,bf75a363-8ce5-44d5-a9bb-ab56a6858de8,dbe68dc0-caea-4177-b94a-33c6ba441a7a,84,684,57456
b0c3e51e-1326-4745-9db4-84f3c4e39e4b,96bcc093-f5a5-4448-9ade-3852e447a608,ca326934-521f-4df7-852d-23aebf897ae4,89,545,48505
fcb2e566-024c-4608-bac4-6bc85b39b0ca,96bcc093-f5a5-4448-9ade-3852e447a608,6b5b09d6-ebd5-45b1-855d-e8d9149f1ae5,89,185,16465
9a3e6e67-c488-4406-86ae-521a280fe1b7,96bcc093-f5a5-4448-9ade-3852e447a608,dbe68dc0-caea-4177-b94a-33c6ba441a7a,77,653,50281
55ff6163-7f10-4ba1-adfd-02cb9fa4ca5d,96bcc093-f5a5-4448-9ade-3852e447a608,2b959f72-50bd-40bb-8866-9af791855f2d,80,913,73040
24f691e2-e1a6-49a5-8078-40c96be5b343,96bcc093-f5a5-4448-9ade-3852e447a608,e1f8a9b9-ec1f-4951-b427-9548401a0977,8,505,4040
e1fa4261-d1c2-47c9-b149-a9f75312b59f,f0cad56a-e508-4e38-9195-a66f6f197d06,ac0200b2-49d0-4920-a09f-aebf7a8982b7,1,381,381
74d5c8c0-fd3d-4ef4-b166-9196d7a29f0b,d83065ea-7b22-4ce7-862f-c98246c3c870,9c6fa66f-dacc-46b5-8ff5-33325701b853,10,990,9900
4e37eaf3-d44b-4cfc-93e7-4ef830376046,d83065ea-7b22-4ce7-862f-c98246c3c870,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,95,734,69730
2226a11e-cfd1-49b4-a4cf-5014a296d736,d83065ea-7b22-4ce7-862f-c98246c3c870,ca326934-521f-4df7-852d-23aebf897ae4,65,803,52195
891563ac-d53c-4cd0-b0eb-e7b2bd3482db,d83065ea-7b22-4ce7-862f-c98246c3c870,ac0200b2-49d0-4920-a09f-aebf7a8982b7,28,809,22652
76569b92-a75c-4a6f-9fb5-a9d70d4ba988,aa3f6c75-7f3c-451f-b82b-52d64c83efb1,2b959f72-50bd-40bb-8866-9af791855f2d,19,999,18981
aefc7229-de47-40bd-850b-a8b24d1d7afb,aa3f6c75-7f3c-451f-b82b-52d64c83efb1,ca326934-521f-4df7-852d-23aebf897ae4,54,985,53190
a6941a18-ad94-456d-b02b-de283aec2d50,aa3f6c75-7f3c-451f-b82b-52d64c83efb1,6b5b09d6-ebd5-45b1-855d-e8d9149f1ae5,11,254,2794
53fd2aa0-33ac-4279-ada0-79c9b72d5637,fa8cad44-ac1a-467e-8044-e144b183bab5,ad9ecb23-4b8c-463a-82f8-afb3c98a2ae9,56,452,25312
aae96caf-ed2f-42d4-9f69-d9d11ce6e02b,fa8cad44-ac1a-467e-8044-e144b183bab5,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,30,670,20100
b90100be-5688-4ddd-b513-8057ad072c98,7856194d-336e-44b7-a978-83db2f9a43e1,ac0200b2-49d0-4920-a09f-aebf7a8982b7,49,672,32928
16c60714-96e2-48ae-8e7a-e02f5ecbb845,7856194d-336e-44b7-a978-83db2f9a43e1,889c5b48-9adf-4b0a-b436-ea72dda94f2d,74,744,55056
b7b5495d-2825-43a7-94c5-39cbe0a79666,7856194d-336e-44b7-a978-83db2f9a43e1,f6542ef0-fa58-40a4-8b04-443525808af8,22,611,13442
f4b6c33b-00d7-4962-9c07-49a0e8c545b7,f30d4c35-4a99-4f21-a3b7-cb0c06a68862,dbe68dc0-caea-4177-b94a-33c6ba441a7a,31,654,20274
5e8e1368-084e-4d71-99e2-42db54d59584,f30d4c35-4a99-4f21-a3b7-cb0c06a68862,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,19,925,17575
25d90780-fffa-4063-85d6-b17284382e66,f30d4c35-4a99-4f21-a3b7-cb0c06a68862,74cf46f1-1385-490b-9916-820cb57e6788,99,637,63063
f50c2020-0338-4006-babb-fac2c342570c,f30d4c35-4a99-4f21-a3b7-cb0c06a68862,e1f8a9b9-ec1f-4951-b427-9548401a0977,46,535,24610
c6488e20-a30e-4e7f-af73-37ce660f0b2f,f30d4c35-4a99-4f21-a3b7-cb0c06a68862,ffa10c48-ddc1-4eb0-b516-b9a669d04091,5,595,2975
bc6b283c-5380-434b-ab22-6879ad39c2be,954f8b56-9121-4660-8028-48be8c4a5699,2b959f72-50bd-40bb-8866-9af791855f2d,49,925,45325
b413c622-2235-4c8a-9969-23a313bee593,954f8b56-9121-4660-8028-48be8c4a5699,8703f81e-c162-4651-bafe-4ef0600fb628,15,367,5505
39d53145-6d81-4216-b0ed-7f7e285e2efb,954f8b56-9121-4660-8028-48be8c4a5699,ca326934-521f-4df7-852d-23aebf897ae4,4,864,3456
e74bf33c-4963-4f10-9313-3058a7e2a542,954f8b56-9121-4660-8028-48be8c4a5699,ca2cf83e-ceaa-409d-9932-859e047977d6,38,225,8550
8af8aa93-d24d-446d-b81d-a3af0da72295,2c603243-fd2b-4bb6-a987-34e036361356,ad9ecb23-4b8c-463a-82f8-afb3c98a2ae9,76,848,64448
b7af2e0e-2860-48b6-82ad-1a768483b93e,79f4bd1c-0a16-4cde-8c54-2b9467c848a7,e1f8a9b9-ec1f-4951-b427-9548401a0977,27,238,6426
0ec4ea0f-10a3-48bb-84ef-a3988a026223,a04d4853-c281-4e35-a4d9-3f4d4d87c67c,ca326934-521f-4df7-852d-23aebf897ae4,18,511,9198
f69148c0-cbb6-421b-b274-77563886c2f0,a04d4853-c281-4e35-a4d9-3f4d4d87c67c,9c6fa66f-dacc-46b5-8ff5-33325701b853,8,271,2168
720961c2-79ef-4f31-b65b-750fca019ca1,a04d4853-c281-4e35-a4d9-3f4d4d87c67c,2b959f72-50bd-40bb-8866-9af791855f2d,12,839,10068
0226c2ea-1971-488d-9cdb-e5cc147a9aa1,b54fd751-d90b-495b-a326-de474abaa830,ca326934-521f-4df7-852d-23aebf897ae4,35,907,31745
a2fa17fd-05c2-4aa5-89c7-970f0278c92d,b54fd751-d90b-495b-a326-de474abaa830,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,3,80,240
238e1150-bd62-4b3e-b45c-8281b6ea3519,b54fd751-d90b-495b-a326-de474abaa830,74cf46f1-1385-490b-9916-820cb57e6788,53,166,8798
a91e6766-0717-4897-9e3e-3f3996878b67,b54fd751-d90b-495b-a326-de474abaa830,6b5b09d6-ebd5-45b1-855d-e8d9149f1ae5,12,290,3480
366f3bd5-5af1-43cc-90e9-ed1333116354,b54fd751-d90b-495b-a326-de474abaa830,dbe68dc0-caea-4177-b94a-33c6ba441a7a,7,419,2933
3f59920a-2762-48ac-8b71-cfae72764352,745d86ce-61e4-4473-9f31-803f6ae0b0b8,2b959f72-50bd-40bb-8866-9af791855f2d,97,764,74108
008d2958-c9e0-4d6d-b798-87b895b24a95,745d86ce-61e4-4473-9f31-803f6ae0b0b8,05aa27ae-0e8a-469a-9eaa-ef642a7e7b62,21,367,7707
91c52014-b121-46a0-96cb-f08420291f98,9f298d01-d6a1-450f-bf9c-b8f338fc66d9,05aa27ae-0e8a-469a-9eaa-ef642a7e7b62,38,897,34086
d237fcac-2974-4c87-a696-04e2074bdc02,19cb7f6a-9d0f-4e3c-9d7a-33db716efeb5,d69f87fa-5ccf-4bcb-8979-a13c45a2d8b5,19,765,14535
bf447214-a34c-431f-a624-e71660cd0f75,19cb7f6a-9d0f-4e3c-9d7a-33db716efeb5,566ffc71-8768-4cd9-af59-fdadeb15427f,55,766,42130
1e555b37-2045-4901-97e2-c2135174468b,19cb7f6a-9d0f-4e3c-9d7a-33db716efeb5,9c6fa66f-dacc-46b5-8ff5-33325701b853,2,428,856
a8653404-5da1-4275-958f-742987f5ce22,19cb7f6a-9d0f-4e3c-9d7a-33db716efeb5,ca2cf83e-ceaa-409d-9932-859e047977d6,34,707,24038
bc8503aa-b649-4da7-8ff4-95c865c58375,19cb7f6a-9d0f-4e3c-9d7a-33db716efeb5,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,89,449,39961
570d8bc6-decf-4e4b-8c2d-991996cefd73,7261bfa7-e9a8-450a-896a-c2b49026aa55,2b959f72-50bd-40bb-8866-9af791855f2d,32,875,28000
edf7d7a0-c30c-4a1c-8044-e30c639c059d,7261bfa7-e9a8-450a-896a-c2b49026aa55,ca326934-521f-4df7-852d-23aebf897ae4,94,113,10622
c1936395-de9f-4e29-a408-e4e2478481ba,7261bfa7-e9a8-450a-896a-c2b49026aa55,9c6fa66f-dacc-46b5-8ff5-33325701b853,59,339,20001
fc92ef12-1ac2-4f38-bc89-0a10e05c1724,7261bfa7-e9a8-450a-896a-c2b49026aa55,7d8f9e92-f969-4301-9d0c-85a59a26df98,11,282,3102
85b1cbcb-6495-433f-accd-364cb09156d6,182b7037-be78-4246-af13-5fde077180c1,566ffc71-8768-4cd9-af59-fdadeb15427f,76,1000,76000
b308db42-f260-4a09-a813-a580c1a98eda,182b7037-be78-4246-af13-5fde077180c1,74cf46f1-1385-490b-9916-820cb57e6788,88,593,52184
7693c3dd-6ffd-4249-8d4b-fbabb2d985dc,cf22e8e4-924b-4ba5-92b6-758addb9e0ff,dbe68dc0-caea-4177-b94a-33c6ba441a7a,44,55,2420
b1889523-32e1-4861-bd53-b24d340d6d67,cf22e8e4-924b-4ba5-92b6-758addb9e0ff,2b959f72-50bd-40bb-8866-9af791855f2d,9,414,3726
7fbd034c-3ae4-4f84-b895-7e201a8a200a,cf22e8e4-924b-4ba5-92b6-758addb9e0ff,ca326934-521f-4df7-852d-23aebf897ae4,72,535,38520
2a1451b3-4b73-4717-8756-3f72978d9446,cf22e8e4-924b-4ba5-92b6-758addb9e0ff,9c6fa66f-dacc-46b5-8ff5-33325701b853,54,592,31968
3cc49770-885a-4f49-a962-7efc898b6a4d,c3f61db4-d48d-4204-ad68-131d26b20b3c,e4e721f7-4967-4ef9-85d8-6281b52c7cd9,49,119,5831
b28df04f-25b8-4906-a459-6526ac57d4ec,c3f61db4-d48d-4204-ad68-131d26b20b3c,9c6fa66f-dacc-46b5-8ff5-33325701b853,54,984,53136
6a9b772a-e6c6-4cad-9e5c-da552ddeb255,c3f61db4-d48d-4204-ad68-131d26b20b3c,60921fa8-a0eb-4955-abc4-2e7a91ae829c,67,817,54739
58117bd9-27a8-49cf-8bef-7c0e1a5979c9,c3f61db4-d48d-4204-ad68-131d26b20b3c,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,14,940,13160
62ade5fa-6988-475c-995a-abd3a748da8d,c3f61db4-d48d-4204-ad68-131d26b20b3c,8703f81e-c162-4651-bafe-4ef0600fb628,12,675,8100
29c99503-140f-4ad5-a966-77e64938e7c7,c47530f0-2f52-4072-8ae1-b5361ffc5079,9c6fa66f-dacc-46b5-8ff5-33325701b853,7,961,6727
618e8a70-82df-42aa-9b52-bb83fcb9aaa8,c47530f0-2f52-4072-8ae1-b5361ffc5079,ca2cf83e-ceaa-409d-9932-859e047977d6,90,595,53550
1c621473-cda1-4006-a75b-e959a5d9b86a,c47530f0-2f52-4072-8ae1-b5361ffc5079,dbe68dc0-caea-4177-b94a-33c6ba441a7a,47,621,29187
ec1ca199-8e1e-4420-99a5-02c0874e2771,c47530f0-2f52-4072-8ae1-b5361ffc5079,f6542ef0-fa58-40a4-8b04-443525808af8,38,64,2432
28d556f4-4d05-480a-9fcf-6caa2068e690,c47530f0-2f52-4072-8ae1-b5361ffc5079,889c5b48-9adf-4b0a-b436-ea72dda94f2d,12,427,5124
e29d4db0-097c-40b5-9795-2d29116003d4,3f864203-a465-4256-915e-2a6c2d3571a9,889c5b48-9adf-4b0a-b436-ea72dda94f2d,27,646,17442
a9580c3e-84c3-4bc3-86d9-b6ad73b70115,bdae4ad8-4b34-4ee0-92d9-cca1fddd0637,8703f81e-c162-4651-bafe-4ef0600fb628,78,198,15444
3a997fef-da65-4173-97db-07878020d47d,1c445edb-6336-4824-922d-373f90a029f2,9c6fa66f-dacc-46b5-8ff5-33325701b853,61,571,34831
4e9148ad-1d7b-4dba-831f-365126728455,1c445edb-6336-4824-922d-373f90a029f2,ad9ecb23-4b8c-463a-82f8-afb3c98a2ae9,47,942,44274
a8de0b17-3279-415b-95a1-4ec08693e647,1c445edb-6336-4824-922d-373f90a029f2,e4e721f7-4967-4ef9-85d8-6281b52c7cd9,45,596,26820
bca27754-9d61-4f14-aebc-22eed4cfe273,d8547027-96b7-4a03-85f7-9b3fb2af0481,d69f87fa-5ccf-4bcb-8979-a13c45a2d8b5,48,421,20208
ce13e1e9-c53e-45e3-b63a-2ee354e1ffcf,d8547027-96b7-4a03-85f7-9b3fb2af0481,2b959f72-50bd-40bb-8866-9af791855f2d,14,672,9408
316d5ddc-503d-43c8-82aa-503b4c24a8fc,d8547027-96b7-4a03-85f7-9b3fb2af0481,74cf46f1-1385-490b-9916-820cb57e6788,21,423,8883
14171051-98ea-42bb-abef-56b7058c1d1b,d8547027-96b7-4a03-85f7-9b3fb2af0481,dbe68dc0-caea-4177-b94a-33c6ba441a7a,3,962,2886
8238c948-9363-4a41-b8a3-52271a44269d,61a5e922-44a3-4976-978d-4a75aa5ea7d4,2b959f72-50bd-40bb-8866-9af791855f2d,19,470,8930
90f7696d-b187-4064-a188-45f376df9a8f,61a5e922-44a3-4976-978d-4a75aa5ea7d4,60921fa8-a0eb-4955-abc4-2e7a91ae829c,27,172,4644
68e77ec9-6b67-4ead-9c67-d2ddcd55399b,61a5e922-44a3-4976-978d-4a75aa5ea7d4,e1f8a9b9-ec1f-4951-b427-9548401a0977,94,296,27824
f6998904-ed09-4275-8bfd-44954a2c25de,69dd761b-ab3c-4970-a253-54f7c85f550e,ca326934-521f-4df7-852d-23aebf897ae4,53,289,15317
1a5d19d2-bf93-4b21-909a-b8c0ef2fa35f,69dd761b-ab3c-4970-a253-54f7c85f550e,dbe68dc0-caea-4177-b94a-33c6ba441a7a,80,300,24000
414d7ab6-192d-46bb-a10a-a03d7286f29e,69dd761b-ab3c-4970-a253-54f7c85f550e,60921fa8-a0eb-4955-abc4-2e7a91ae829c,43,789,33927
8c288058-aa5b-435b-8bbb-b245fb64c01c,0b3c853f-136c-4aba-ab9c-9f4ae8d6cf13,ca326934-521f-4df7-852d-23aebf897ae4,33,77,2541
f5acd90b-1ae3-47eb-a8db-82a778bd4ce1,0b3c853f-136c-4aba-ab9c-9f4ae8d6cf13,ad9ecb23-4b8c-463a-82f8-afb3c98a2ae9,94,166,15604
7fd851fa-c744-4671-a79a-aa9806850904,0b3c853f-136c-4aba-ab9c-9f4ae8d6cf13,d69f87fa-5ccf-4bcb-8979-a13c45a2d8b5,38,670,25460
08efcafa-d60f-4a4c-8726-fe1fd9e3c86b,0b3c853f-136c-4aba-ab9c-9f4ae8d6cf13,f6542ef0-fa58-40a4-8b04-443525808af8,12,341,4092
93a4223c-64b0-4bbc-b641-a9ff44dc4f35,0b3c853f-136c-4aba-ab9c-9f4ae8d6cf13,7d8f9e92-f969-4301-9d0c-85a59a26df98,48,178,8544
ec5b3847-cc7e-4383-b05d-935d1c35f6dc,494dee62-ea58-4ecb-8466-24a75c405cf2,a6f7c96f-e981-4327-9aa2-dfa1c3970855,74,267,19758
bd9dc50a-8985-4a83-a020-35f59b611607,494dee62-ea58-4ecb-8466-24a75c405cf2,9c6fa66f-dacc-46b5-8ff5-33325701b853,89,763,67907
c3ddcd5d-d7a4-4ad6-829f-82c89797604a,b88cf5eb-1eaf-4d6f-a058-8d9de9b86cfa,f6542ef0-fa58-40a4-8b04-443525808af8,38,716,27208
efc422e2-e1dd-4ab7-bd16-bfedb1e00ca2,b88cf5eb-1eaf-4d6f-a058-8d9de9b86cfa,dbe68dc0-caea-4177-b94a-33c6ba441a7a,73,695,50735
b637365e-cb37-4203-8f64-a3f787923f6a,b88cf5eb-1eaf-4d6f-a058-8d9de9b86cfa,9c6fa66f-dacc-46b5-8ff5-33325701b853,86,992,85312
6ba99395-4584-4547-bb23-d64c1fde2fa6,b88cf5eb-1eaf-4d6f-a058-8d9de9b86cfa,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,53,121,6413
fc855d95-036b-4ff8-afe0-f17a5420579f,5c6db948-c1a0-4cff-be5f-98f8715fc818,2b959f72-50bd-40bb-8866-9af791855f2d,55,306,16830
cf199c79-7542-4ded-b572-b68d206f8b86,5c6db948-c1a0-4cff-be5f-98f8715fc818,dbe68dc0-caea-4177-b94a-33c6ba441a7a,27,171,4617
52ad67ae-ad5c-4ca2-8a98-7bf048e51ae4,5c6db948-c1a0-4cff-be5f-98f8715fc818,ca326934-521f-4df7-852d-23aebf897ae4,58,222,12876
159eae88-f5ed-40f9-8e8d-b94dec72895e,5c6db948-c1a0-4cff-be5f-98f8715fc818,ffa10c48-ddc1-4eb0-b516-b9a669d04091,72,523,37656
7071ab9e-efa8-4e5b-8d4e-44f0b09df9b3,ae2657ce-7349-4dc6-b341-02e228c88f72,f6542ef0-fa58-40a4-8b04-443525808af8,30,569,17070
01fa744c-8b73-4f61-b348-fe8fd762c36b,ae2657ce-7349-4dc6-b341-02e228c88f72,2b959f72-50bd-40bb-8866-9af791855f2d,36,768,27648
06263ad8-74c4-4f79-b898-ba7be0ed81d3,ae2657ce-7349-4dc6-b341-02e228c88f72,60921fa8-a0eb-4955-abc4-2e7a91ae829c,26,765,19890
f23d2099-ac2a-4e96-904b-c2e58be05327,ae2657ce-7349-4dc6-b341-02e228c88f72,8703f81e-c162-4651-bafe-4ef0600fb628,56,551,30856
a3480955-5bf1-4235-80b6-592f6b948fc8,b17b1f18-7cf8-4cff-80aa-b6ab21c8e952,9c6fa66f-dacc-46b5-8ff5-33325701b853,36,512,18432
c1e6a3b3-e978-4313-9274-1e8f44fe374a,b17b1f18-7cf8-4cff-80aa-b6ab21c8e952,889c5b48-9adf-4b0a-b436-ea72dda94f2d,82,940,77080
189e01f5-1a3f-41e7-b8b1-5e7e5ff5cd4b,b17b1f18-7cf8-4cff-80aa-b6ab21c8e952,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,95,138,13110
a68fbe94-f83e-4055-9417-ffe57cc040ed,b17b1f18-7cf8-4cff-80aa-b6ab21c8e952,ca326934-521f-4df7-852d-23aebf897ae4,27,971,26217
080974cb-f264-4c5a-98c9-72f63e1f5303,935187da-3734-4743-8648-a02e4849e775,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,2,212,424
e212112a-cd48-493c-b0d5-2f943a25ed12,935187da-3734-4743-8648-a02e4849e775,6b5b09d6-ebd5-45b1-855d-e8d9149f1ae5,75,509,38175
150d8ede-85de-454a-83c4-8f7c8d16a283,935187da-3734-4743-8648-a02e4849e775,2b959f72-50bd-40bb-8866-9af791855f2d,43,660,28380
e872d471-191f-4634-a20d-97ff8cbce1b9,935187da-3734-4743-8648-a02e4849e775,74cf46f1-1385-490b-9916-820cb57e6788,63,750,47250
9c149cea-6324-443f-a95c-d10911963000,ada81779-e249-460d-b864-8e7fc5020e31,8703f81e-c162-4651-bafe-4ef0600fb628,87,650,56550
3de987c9-2367-4641-bea0-e6ecffb70d45,ada81779-e249-460d-b864-8e7fc5020e31,74cf46f1-1385-490b-9916-820cb57e6788,96,231,22176
9cfe0acf-103a-49cb-9dfa-124e31a42db4,cadd1f43-baad-4a97-9f8f-d3e542ecb0ce,e1f8a9b9-ec1f-4951-b427-9548401a0977,38,809,30742
e6499bfc-85af-4b14-82a6-9af84537b7b5,cadd1f43-baad-4a97-9f8f-d3e542ecb0ce,ca326934-521f-4df7-852d-23aebf897ae4,49,675,33075
592b3d3d-c333-4098-8f0b-b2b4325a2537,cadd1f43-baad-4a97-9f8f-d3e542ecb0ce,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,35,254,8890
43c678ce-1b35-4b60-b8a5-c1603df85921,cadd1f43-baad-4a97-9f8f-d3e542ecb0ce,60921fa8-a0eb-4955-abc4-2e7a91ae829c,43,403,17329
bead0768-386e-4db8-98e1-f2bc77e78451,cadd1f43-baad-4a97-9f8f-d3e542ecb0ce,7d8f9e92-f969-4301-9d0c-85a59a26df98,25,338,8450
e21eb5b2-4a7d-4d82-81a1-2ef2942031b0,6990032e-c80a-4f83-a187-1c8df88e99a9,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,60,165,9900
f0fb427b-a6b3-4d5d-ba25-01755e693cf6,6990032e-c80a-4f83-a187-1c8df88e99a9,f6542ef0-fa58-40a4-8b04-443525808af8,41,350,14350
706f3141-dc70-4d0e-aebb-1753810eaab3,f1d19e63-bb15-4f03-91d9-f44810e82624,d69f87fa-5ccf-4bcb-8979-a13c45a2d8b5,51,527,26877
e860ab7f-c898-4e53-8722-59addc6920c9,f1d19e63-bb15-4f03-91d9-f44810e82624,ad9ecb23-4b8c-463a-82f8-afb3c98a2ae9,30,65,1950
f44aac79-83d8-4d44-b43a-5b54508faeb2,f1d19e63-bb15-4f03-91d9-f44810e82624,ca2cf83e-ceaa-409d-9932-859e047977d6,61,871,53131
658a21c2-0240-4d1c-a72e-7b395606be85,fdfc7310-3453-4557-ab6a-241569f942da,dbe68dc0-caea-4177-b94a-33c6ba441a7a,63,529,33327
0fca9f7e-ac40-43e6-8b1b-a3f0cf3d2d59,fdfc7310-3453-4557-ab6a-241569f942da,9ff69c9e-a9f3-4e67-8ce9-c4bc61bf367c,57,544,31008
96f24e19-6856-4f34-a8e2-1ef287442522,2ecd502d-104d-40ad-ba4b-f8f9a8896a68,74cf46f1-1385-490b-9916-820cb57e6788,78,179,13962
e30ff429-cd11-4318-9a36-4c2c0d2ba629,2ecd502d-104d-40ad-ba4b-f8f9a8896a68,ca326934-521f-4df7-852d-23aebf897ae4,2,180,360
d0256663-b042-40b4-ac06-e9346e1d22f4,2ecd502d-104d-40ad-ba4b-f8f9a8896a68,889c5b48-9adf-4b0a-b436-ea72dda94f2d,67,563,37721
4c0b18e0-6130-49ed-b446-9cb3903a3c4f,2ecd502d-104d-40ad-ba4b-f8f9a8896a68,d69f87fa-5ccf-4bcb-8979-a13c45a2d8b5,47,86,4042
2a2fb818-6a49-4a6e-9daf-b8af9e66907c,654bd107-8ce2-43c7-bf29-035a752e5977,ac0200b2-49d0-4920-a09f-aebf7a8982b7,19,194,3686
f1e307bb-12b3-4367-8ee0-4f8f0e82a721,654bd107-8ce2-43c7-bf29-035a752e5977,dbe68dc0-caea-4177-b94a-33c6ba441a7a,56,486,27216
45088562-cf86-400e-abf7-71753255f4ed,a1c2cdb7-bc75-4f80-8114-b361f88cf055,889c5b48-9adf-4b0a-b436-ea72dda94f2d,28,505,14140
c6415146-987e-4b3a-83f2-2a76bd64283d,a1c2cdb7-bc75-4f80-8114-b361f88cf055,74cf46f1-1385-490b-9916-820cb57e6788,18,621,11178
71ffc1c9-4fb5-463e-ad31-7671beea43ae,a1c2cdb7-bc75-4f80-8114-b361f88cf055,e1f8a9b9-ec1f-4951-b427-9548401a0977,18,259,4662
3ba0393b-0a6b-4401-8d38-1657731b218e,a1c2cdb7-bc75-4f80-8114-b361f88cf055,05aa27ae-0e8a-469a-9eaa-ef642a7e7b62,28,197,5516
2f33affe-3fb1-492c-9c46-1b5edef744c8,00d70f95-6fc8-4018-b88e-6d845cf2255b,ad9ecb23-4b8c-463a-82f8-afb3c98a2ae9,92,671,61732
60a70c25-a96b-4d16-af6a-c9e0388686a5,00d70f95-6fc8-4018-b88e-6d845cf2255b,dbe68dc0-caea-4177-b94a-33c6ba441a7a,40,919,36760
